24.523
14.499
25.822
25.326
6582/58
20.657
26.682
26.994
26.737
17.250
23.551
27.553
18.875
27.221
18.829
20.705
19.030
25.013
25.626
13.653
26.522
19.550
26.736
22.415
26.356
27.551
12.507
17.825
20.655
25.564
24.695
25.877
25.065
18.425
27.424
26.844
27.078
17.132
9.643
27.545
23.928
20.744
23.660
26.529
26.466
25.345
15.349
18.828
25.649
23.661
14.467
23.696
24.467
27.555
24.013
18.859
27.098
19.227
18.905
24.156
17.285
24.977
21.608
22.667
27.113
26.573
14.250
12.916
18.600
19.990
20.680
27.114
18.770
17.565
26.992
14.546
27.437
26.727
26.412
25.323
26.906
21.799
